ALI_ID	TIME_STAMP	BRANCH_INDEX	BRANCH_TYPE	BL	SPLIT_SIZE
M619	"2023-09-18 00:52:15"	19	i	0.0017001081	5
M619	"2023-09-18 00:52:15"	20	i	0.0034942826	7
M619	"2023-09-18 00:52:15"	21	i	0.0024108215	5
M619	"2023-09-18 00:52:15"	22	i	0.0150438428	4
M619	"2023-09-18 00:52:15"	23	i	0.0080347618	3
M619	"2023-09-18 00:52:15"	24	i	0.0181754791	2
M619	"2023-09-18 00:52:15"	25	i	0.0017458624	4
M619	"2023-09-18 00:52:15"	26	i	0.0082497824	2
M619	"2023-09-18 00:52:15"	27	i	0.0288577297	2
M619	"2023-09-18 00:52:15"	28	i	0.0185870987	2
M619	"2023-09-18 00:52:15"	29	i	0.0125200322	2
M6769	"2023-09-16 02:04:35"	1	e	0.0013784777	1
M6769	"2023-09-16 02:04:35"	2	e	0.0016935056	1
M6769	"2023-09-16 02:04:35"	3	e	0.0154191041	1
M6769	"2023-09-16 02:04:35"	4	e	0.0035781477	1
M6769	"2023-09-16 02:04:35"	5	e	0.0022891194	1
M6769	"2023-09-16 02:04:35"	6	e	0.0290584489	1
M6769	"2023-09-16 02:04:35"	7	e	0.0233564149	1
M6769	"2023-09-16 02:04:35"	8	e	0.0352869027	1
M6769	"2023-09-16 02:04:35"	9	e	0.0259249570	1
M6769	"2023-09-16 02:04:35"	10	e	0.0439119623	1
M6769	"2023-09-16 02:04:35"	11	e	0.0508283421	1
M6769	"2023-09-16 02:04:35"	12	e	0.0808787572	1
M6769	"2023-09-16 02:04:35"	13	e	0.0176219533	1
M6769	"2023-09-16 02:04:35"	14	e	0.0141805274	1
M6769	"2023-09-16 02:04:35"	15	e	0.0012603149	1
M6769	"2023-09-16 02:04:35"	16	e	0.0019382874	1
M6769	"2023-09-16 02:04:35"	17	i	0.0992004245	2
M6769	"2023-09-16 02:04:35"	18	i	0.0015467394	7
M6769	"2023-09-16 02:04:35"	19	i	0.0368088699	3
M6769	"2023-09-16 02:04:35"	20	i	0.0109896922	2
M6769	"2023-09-16 02:04:35"	21	i	0.0204582498	4
M6769	"2023-09-16 02:04:35"	22	i	0.0116599364	3
M6769	"2023-09-16 02:04:35"	23	i	0.0099957023	2
M6769	"2023-09-16 02:04:35"	24	i	0.0111169348	7
M6769	"2023-09-16 02:04:35"	25	i	0.0029948922	6
M6769	"2023-09-16 02:04:35"	26	i	0.0041933174	5
M6769	"2023-09-16 02:04:35"	27	i	0.0361160918	3
M6769	"2023-09-16 02:04:35"	28	i	0.0020271306	2
M6769	"2023-09-16 02:04:35"	29	i	0.0122654777	2
M16007	"2023-09-14 15:17:21"	1	e	0.0938201524	1
M16007	"2023-09-14 15:17:21"	2	e	0.0802672776	1
M16007	"2023-09-14 15:17:21"	3	e	0.0000010000	1
M16007	"2023-09-14 15:17:21"	4	e	0.0041558712	1
M16007	"2023-09-14 15:17:21"	5	e	0.0000010000	1
M16007	"2023-09-14 15:17:21"	6	e	0.0000010000	1
M16007	"2023-09-14 15:17:21"	7	e	0.0000010000	1
M16007	"2023-09-14 15:17:21"	8	e	0.0000010000	1
M16007	"2023-09-14 15:17:21"	9	e	0.0427526858	1
M16007	"2023-09-14 15:17:21"	10	e	0.0135011015	1
M16007	"2023-09-14 15:17:21"	11	e	0.0020471032	1
M16007	"2023-09-14 15:17:21"	12	e	0.0000010000	1
M16007	"2023-09-14 15:17:21"	13	e	0.0109127167	1
M16007	"2023-09-14 15:17:21"	14	e	0.0000010000	1
M16007	"2023-09-14 15:17:21"	15	e	0.0000010000	1
M16007	"2023-09-14 15:17:21"	16	e	0.0284716548	1
M16007	"2023-09-14 15:17:21"	17	i	0.1393055210	2
M16007	"2023-09-14 15:17:21"	18	i	0.0392985791	8
M16007	"2023-09-14 15:17:21"	19	i	0.0068844326	3
M16007	"2023-09-14 15:17:21"	20	i	0.0020506823	2
M16007	"2023-09-14 15:17:21"	21	i	0.0180860469	5
M16007	"2023-09-14 15:17:21"	22	i	0.0205029126	2
M16007	"2023-09-14 15:17:21"	23	i	0.0052479475	3
M16007	"2023-09-14 15:17:21"	24	i	0.0214255973	2
M16007	"2023-09-14 15:17:21"	25	i	0.0421488037	6
M16007	"2023-09-14 15:17:21"	26	i	0.0177704668	5
M16007	"2023-09-14 15:17:21"	27	i	0.0083323407	4
M16007	"2023-09-14 15:17:21"	28	i	0.0038693618	3
M16007	"2023-09-14 15:17:21"	29	i	0.0000010000	2
M12560	"2023-09-14 12:52:00"	1	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	2	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	3	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	4	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	5	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	6	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	7	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	8	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	9	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	10	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	11	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	12	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	13	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	14	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	15	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	16	e	0.0000010000	1
M12560	"2023-09-14 12:52:00"	17	i	0.0000010000	2
M12560	"2023-09-14 12:52:00"	18	i	0.0000010000	3
M12560	"2023-09-14 12:52:00"	19	i	0.0000010000	4
M12560	"2023-09-14 12:52:00"	20	i	0.0000010000	5
M12560	"2023-09-14 12:52:00"	21	i	0.0000010000	3
M12560	"2023-09-14 12:52:00"	22	i	0.0000010000	2
M12560	"2023-09-14 12:52:00"	23	i	0.0078534749	8
M12560	"2023-09-14 12:52:00"	24	i	0.0000010000	5
M12560	"2023-09-14 12:52:00"	25	i	0.0000010000	4
M12560	"2023-09-14 12:52:00"	26	i	0.0000010000	3
M12560	"2023-09-14 12:52:00"	27	i	0.0000010000	2
M12560	"2023-09-14 12:52:00"	28	i	0.0000010000	3
M12560	"2023-09-14 12:52:00"	29	i	0.0000010000	2
M804	"2023-09-15 12:26:56"	1	e	0.0161390151	1
M804	"2023-09-15 12:26:56"	2	e	0.0651331274	1
M804	"2023-09-15 12:26:56"	3	e	0.0377657312	1
M804	"2023-09-15 12:26:56"	4	e	0.0182474878	1
M804	"2023-09-15 12:26:56"	5	e	0.0657228659	1
M804	"2023-09-15 12:26:56"	6	e	0.0476407765	1
M804	"2023-09-15 12:26:56"	7	e	0.0504747804	1
M804	"2023-09-15 12:26:56"	8	e	0.0178833193	1
M804	"2023-09-15 12:26:56"	9	e	0.0085760234	1
M804	"2023-09-15 12:26:56"	10	e	0.0125224288	1
M804	"2023-09-15 12:26:56"	11	e	0.0018762992	1
M804	"2023-09-15 12:26:56"	12	e	0.0595230607	1
M804	"2023-09-15 12:26:56"	13	e	0.0442670834	1
M804	"2023-09-15 12:26:56"	14	e	0.0146440622	1
M804	"2023-09-15 12:26:56"	15	e	0.0021909144	1
M804	"2023-09-15 12:26:56"	16	e	0.1264354748	1
M804	"2023-09-15 12:26:56"	17	i	0.0090094479	2
M804	"2023-09-15 12:26:56"	18	i	0.0141002312	3
M804	"2023-09-15 12:26:56"	19	i	0.0080094854	2
M804	"2023-09-15 12:26:56"	20	i	0.0038577680	5
M804	"2023-09-15 12:26:56"	21	i	0.0068744885	2
M804	"2023-09-15 12:26:56"	22	i	0.0051617243	7
M804	"2023-09-15 12:26:56"	23	i	0.0242313484	3
M804	"2023-09-15 12:26:56"	24	i	0.0100895014	2
M804	"2023-09-15 12:26:56"	25	i	0.0171276887	6
M804	"2023-09-15 12:26:56"	26	i	0.0202024464	4
M804	"2023-09-15 12:26:56"	27	i	0.0062060662	2
M804	"2023-09-15 12:26:56"	28	i	0.0016822325	2
M804	"2023-09-15 12:26:56"	29	i	0.0230501808	2
M33943	"2023-09-14 20:35:17"	1	e	0.1024986951	1
M33943	"2023-09-14 20:35:17"	2	e	0.0924284927	1
M33943	"2023-09-14 20:35:17"	3	e	0.0522501119	1
M33943	"2023-09-14 20:35:17"	4	e	0.0571753598	1
M33943	"2023-09-14 20:35:17"	5	e	0.0178956617	1
M33943	"2023-09-14 20:35:17"	6	e	0.0164652443	1
M33943	"2023-09-14 20:35:17"	7	e	0.0051023653	1
M33943	"2023-09-14 20:35:17"	8	e	0.0000010234	1
M33943	"2023-09-14 20:35:17"	9	e	0.0106988188	1
M33943	"2023-09-14 20:35:17"	10	e	0.0112898468	1
M33943	"2023-09-14 20:35:17"	11	e	0.0084361110	1
M33943	"2023-09-14 20:35:17"	12	e	0.0084965827	1
M33943	"2023-09-14 20:35:17"	13	e	0.0253128469	1
M33943	"2023-09-14 20:35:17"	14	e	0.0223420054	1
M33943	"2023-09-14 20:35:17"	15	e	0.0202038670	1
M33943	"2023-09-14 20:35:17"	16	e	0.0151479049	1
M33943	"2023-09-14 20:35:17"	17	i	0.0092803724	2
M33943	"2023-09-14 20:35:17"	18	i	0.0024871175	3
M33943	"2023-09-14 20:35:17"	19	i	0.0027387858	8
M33943	"2023-09-14 20:35:17"	20	i	0.0000020794	7
M33943	"2023-09-14 20:35:17"	21	i	0.0046495138	6
M33943	"2023-09-14 20:35:17"	22	i	0.0016637641	3
M33943	"2023-09-14 20:35:17"	23	i	0.0115897539	2
M33943	"2023-09-14 20:35:17"	24	i	0.0010065714	3
M33943	"2023-09-14 20:35:17"	25	i	0.0036830452	2
M33943	"2023-09-14 20:35:17"	26	i	0.0091019209	5
M33943	"2023-09-14 20:35:17"	27	i	0.0136563957	4
M33943	"2023-09-14 20:35:17"	28	i	0.0009180037	3
M33943	"2023-09-14 20:35:17"	29	i	0.0049507540	2
M12557	"2023-09-14 15:57:37"	1	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	2	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	3	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	4	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	5	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	6	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	7	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	8	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	9	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	10	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	11	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	12	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	13	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	14	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	15	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	16	e	0.0000010000	1
M12557	"2023-09-14 15:57:37"	17	i	0.0000010000	2
M12557	"2023-09-14 15:57:37"	18	i	0.0000010000	8
M12557	"2023-09-14 15:57:37"	19	i	0.0000010000	7
M12557	"2023-09-14 15:57:37"	20	i	0.0000010000	2
M12557	"2023-09-14 15:57:37"	21	i	0.0000010000	5
M12557	"2023-09-14 15:57:37"	22	i	0.0000010000	4
M12557	"2023-09-14 15:57:37"	23	i	0.0000010000	3
M12557	"2023-09-14 15:57:37"	24	i	0.0000010000	2
M12557	"2023-09-14 15:57:37"	25	i	0.0000010000	6
M12557	"2023-09-14 15:57:37"	26	i	0.0139331182	5
M12557	"2023-09-14 15:57:37"	27	i	0.0000010000	4
M12557	"2023-09-14 15:57:37"	28	i	0.0000010000	3
M12557	"2023-09-14 15:57:37"	29	i	0.0000010000	2
M12538	"2023-09-14 15:55:10"	1	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	2	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	3	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	4	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	5	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	6	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	7	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	8	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	9	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	10	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	11	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	12	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	13	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	14	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	15	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	16	e	0.0000010000	1
M12538	"2023-09-14 15:55:10"	17	i	0.0000010000	8
M12538	"2023-09-14 15:55:10"	18	i	0.0000010000	7
M12538	"2023-09-14 15:55:10"	19	i	0.0000010000	6
M12538	"2023-09-14 15:55:10"	20	i	0.0000010000	3
M12538	"2023-09-14 15:55:10"	21	i	0.0000010000	2
M12538	"2023-09-14 15:55:10"	22	i	0.0000010000	3
M12538	"2023-09-14 15:55:10"	23	i	0.0000010000	2
M12538	"2023-09-14 15:55:10"	24	i	0.0000010000	7
M12538	"2023-09-14 15:55:10"	25	i	0.0000010000	6
M12538	"2023-09-14 15:55:10"	26	i	0.0167498713	5
M12538	"2023-09-14 15:55:10"	27	i	0.0000010000	4
M12538	"2023-09-14 15:55:10"	28	i	0.0000010000	3
M12538	"2023-09-14 15:55:10"	29	i	0.0000010000	2
M30366	"2023-09-01 05:51:30"	1	e	0.0339263550	1
M30366	"2023-09-01 05:51:30"	2	e	0.0041636070	1
M30366	"2023-09-01 05:51:30"	3	e	0.0408406074	1
M30366	"2023-09-01 05:51:30"	4	e	0.0145974069	1
M30366	"2023-09-01 05:51:30"	5	e	0.0242918992	1
M30366	"2023-09-01 05:51:30"	6	e	0.0029306441	1
M30366	"2023-09-01 05:51:30"	7	e	0.0126810755	1
M30366	"2023-09-01 05:51:30"	8	e	0.0471522927	1
M30366	"2023-09-01 05:51:30"	9	e	0.0509240990	1
M30366	"2023-09-01 05:51:30"	10	e	0.0000025935	1
M30366	"2023-09-01 05:51:30"	11	e	0.0210732712	1
M30366	"2023-09-01 05:51:30"	12	e	0.0314557976	1
M30366	"2023-09-01 05:51:30"	13	e	0.0320560482	1
M30366	"2023-09-01 05:51:30"	14	e	0.0095478794	1
M30366	"2023-09-01 05:51:30"	15	e	0.0683638004	1
M30366	"2023-09-01 05:51:30"	16	e	0.0365752078	1
M30366	"2023-09-01 05:51:30"	17	i	0.0118881832	2
M30366	"2023-09-01 05:51:30"	18	i	0.0173529393	4
M30366	"2023-09-01 05:51:30"	19	i	0.0038015148	6
M30366	"2023-09-01 05:51:30"	20	i	0.0068085438	4
M30366	"2023-09-01 05:51:30"	21	i	0.0117068195	3
M30366	"2023-09-01 05:51:30"	22	i	0.0114197963	2
M30366	"2023-09-01 05:51:30"	23	i	0.0138752585	2
M30366	"2023-09-01 05:51:30"	24	i	0.0042829340	6
M30366	"2023-09-01 05:51:30"	25	i	0.0181824099	5
M30366	"2023-09-01 05:51:30"	26	i	0.0034533725	4
M30366	"2023-09-01 05:51:30"	27	i	0.0090144373	3
M30366	"2023-09-01 05:51:30"	28	i	0.0014935441	2
M30366	"2023-09-01 05:51:30"	29	i	0.0026040296	2
M40972	"2023-09-20 12:06:11"	1	e	0.0000019994	1
M40972	"2023-09-20 12:06:11"	2	e	0.0131276592	1
M40972	"2023-09-20 12:06:11"	3	e	0.0023145254	1
M40972	"2023-09-20 12:06:11"	4	e	0.0035606975	1
M40972	"2023-09-20 12:06:11"	5	e	0.0004366758	1
M40972	"2023-09-20 12:06:11"	6	e	0.0052135920	1
M40972	"2023-09-20 12:06:11"	7	e	0.0031636912	1
M40972	"2023-09-20 12:06:11"	8	e	0.0029998849	1
M40972	"2023-09-20 12:06:11"	9	e	0.0004066542	1
M40972	"2023-09-20 12:06:11"	10	e	0.0035361256	1
M40972	"2023-09-20 12:06:11"	11	e	0.0011975728	1
M40972	"2023-09-20 12:06:11"	12	e	0.0051520662	1
M40972	"2023-09-20 12:06:11"	13	e	0.0016328963	1
M40972	"2023-09-20 12:06:11"	14	e	0.0047143055	1
M40972	"2023-09-20 12:06:11"	15	e	0.0058251975	1
M40972	"2023-09-20 12:06:11"	16	e	0.0281667928	1
M40972	"2023-09-20 12:06:11"	17	i	0.0114666491	3
M40972	"2023-09-20 12:06:11"	18	i	0.0227028555	4
M40972	"2023-09-20 12:06:11"	19	i	0.0277798165	5
M40972	"2023-09-20 12:06:11"	20	i	0.0004065121	6
M40972	"2023-09-20 12:06:11"	21	i	0.0020759193	5
M40972	"2023-09-20 12:06:11"	22	i	0.0010794186	4
M40972	"2023-09-20 12:06:11"	23	i	0.0032685041	3
M40972	"2023-09-20 12:06:11"	24	i	0.0008218056	2
M40972	"2023-09-20 12:06:11"	25	i	0.0027588983	5
M40972	"2023-09-20 12:06:11"	26	i	0.0026460602	4
M40972	"2023-09-20 12:06:11"	27	i	0.0005587765	3
M40972	"2023-09-20 12:06:11"	28	i	0.0027600300	2
M40972	"2023-09-20 12:06:11"	29	i	0.0004069606	2
M2218	"2023-09-18 14:56:24"	1	e	0.0045535642	1
M2218	"2023-09-18 14:56:24"	2	e	0.0501595370	1
M2218	"2023-09-18 14:56:24"	3	e	0.0000010093	1
M2218	"2023-09-18 14:56:24"	4	e	0.0000025174	1
M2218	"2023-09-18 14:56:24"	5	e	0.0072195510	1
M2218	"2023-09-18 14:56:24"	6	e	0.1155370032	1
M2218	"2023-09-18 14:56:24"	7	e	0.0119961588	1
M2218	"2023-09-18 14:56:24"	8	e	0.0000029398	1
M2218	"2023-09-18 14:56:24"	9	e	0.0184971306	1
M2218	"2023-09-18 14:56:24"	10	e	0.0561472209	1
M2218	"2023-09-18 14:56:24"	11	e	0.0330987028	1
M2218	"2023-09-18 14:56:24"	12	e	0.0029778512	1
M2218	"2023-09-18 14:56:24"	13	e	0.0129363913	1
M2218	"2023-09-18 14:56:24"	14	e	0.0386544615	1
M2218	"2023-09-18 14:56:24"	15	e	0.0478216550	1
M2218	"2023-09-18 14:56:24"	16	e	0.1464225379	1
M2218	"2023-09-18 14:56:24"	17	i	0.0074309192	2
M2218	"2023-09-18 14:56:24"	18	i	0.0911727507	3
M2218	"2023-09-18 14:56:24"	19	i	0.0128045738	8
M2218	"2023-09-18 14:56:24"	20	i	0.0051302148	7
M2218	"2023-09-18 14:56:24"	21	i	0.0445506658	6
M2218	"2023-09-18 14:56:24"	22	i	0.0337302096	2
M2218	"2023-09-18 14:56:24"	23	i	0.0451197392	4
M2218	"2023-09-18 14:56:24"	24	i	0.0065706609	2
M2218	"2023-09-18 14:56:24"	25	i	0.0042743491	2
M2218	"2023-09-18 14:56:24"	26	i	0.1185279211	5
M2218	"2023-09-18 14:56:24"	27	i	0.0204867967	4
M2218	"2023-09-18 14:56:24"	28	i	0.0120595834	3
M2218	"2023-09-18 14:56:24"	29	i	0.0070520130	2
M2789	"2023-09-18 15:16:08"	1	e	0.0132718643	1
M2789	"2023-09-18 15:16:08"	2	e	0.0199982490	1
M2789	"2023-09-18 15:16:08"	3	e	0.0237668883	1
M2789	"2023-09-18 15:16:08"	4	e	0.0731206121	1
M2789	"2023-09-18 15:16:08"	5	e	0.0196366780	1
M2789	"2023-09-18 15:16:08"	6	e	0.0020539246	1
M2789	"2023-09-18 15:16:08"	7	e	0.0102309077	1
M2789	"2023-09-18 15:16:08"	8	e	0.0123660756	1
M2789	"2023-09-18 15:16:08"	9	e	0.0013837070	1
M2789	"2023-09-18 15:16:08"	10	e	0.0046487804	1
M2789	"2023-09-18 15:16:08"	11	e	0.0012427975	1
M2789	"2023-09-18 15:16:08"	12	e	0.0093526357	1
M2789	"2023-09-18 15:16:08"	13	e	0.0062323467	1
M2789	"2023-09-18 15:16:08"	14	e	0.0125243149	1
M2789	"2023-09-18 15:16:08"	15	e	0.0062866863	1
M2789	"2023-09-18 15:16:08"	16	e	0.0060224131	1
M2789	"2023-09-18 15:16:08"	17	i	0.0148602544	3
M2789	"2023-09-18 15:16:08"	18	i	0.0065040595	2
M2789	"2023-09-18 15:16:08"	19	i	0.0414008110	4
M2789	"2023-09-18 15:16:08"	20	i	0.0044631097	5
M2789	"2023-09-18 15:16:08"	21	i	0.0104555712	3
M2789	"2023-09-18 15:16:08"	22	i	0.0022699390	2
M2789	"2023-09-18 15:16:08"	23	i	0.0132383878	8
M2789	"2023-09-18 15:16:08"	24	i	0.0015120857	7
M2789	"2023-09-18 15:16:08"	25	i	0.0018049914	5
M2789	"2023-09-18 15:16:08"	26	i	0.0016456440	4
M2789	"2023-09-18 15:16:08"	27	i	0.0006400880	2
M2789	"2023-09-18 15:16:08"	28	i	0.0011358930	2
M2789	"2023-09-18 15:16:08"	29	i	0.0060396808	2
M3703	"2023-09-20 03:11:03"	1	e	0.0924442727	1
M3703	"2023-09-20 03:11:03"	2	e	0.0015812102	1
M3703	"2023-09-20 03:11:03"	3	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	4	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	5	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	6	e	0.0015650518	1
M3703	"2023-09-20 03:11:03"	7	e	0.0016597075	1
M3703	"2023-09-20 03:11:03"	8	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	9	e	0.0016592459	1
M3703	"2023-09-20 03:11:03"	10	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	11	e	0.0408498910	1
M3703	"2023-09-20 03:11:03"	12	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	13	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	14	e	0.0031358591	1
M3703	"2023-09-20 03:11:03"	15	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	16	e	0.0000010000	1
M3703	"2023-09-20 03:11:03"	17	i	0.0402188787	5
M3703	"2023-09-20 03:11:03"	18	i	0.0355363096	6
M3703	"2023-09-20 03:11:03"	19	i	0.0229017243	4
M3703	"2023-09-20 03:11:03"	20	i	0.0000010000	3
M3703	"2023-09-20 03:11:03"	21	i	0.0016486394	2
M3703	"2023-09-20 03:11:03"	22	i	0.0144695869	6
M3703	"2023-09-20 03:11:03"	23	i	0.0015662735	4
M3703	"2023-09-20 03:11:03"	24	i	0.0000010000	2
M3703	"2023-09-20 03:11:03"	25	i	0.0000010000	2
M3703	"2023-09-20 03:11:03"	26	i	0.0000010000	2
M3703	"2023-09-20 03:11:03"	27	i	0.0537638300	4
M3703	"2023-09-20 03:11:03"	28	i	0.0000010000	3
M3703	"2023-09-20 03:11:03"	29	i	0.0016592723	2
M2635	"2023-09-18 17:52:22"	1	e	0.0000010000	1
M2635	"2023-09-18 17:52:22"	2	e	0.0149527057	1
M2635	"2023-09-18 17:52:22"	3	e	0.0150351944	1
M2635	"2023-09-18 17:52:22"	4	e	0.0074847949	1
M2635	"2023-09-18 17:52:22"	5	e	0.0000010000	1
M2635	"2023-09-18 17:52:22"	6	e	0.0229648740	1
M2635	"2023-09-18 17:52:22"	7	e	0.0146225996	1
M2635	"2023-09-18 17:52:22"	8	e	0.0896704772	1
M2635	"2023-09-18 17:52:22"	9	e	0.0780481427	1
M2635	"2023-09-18 17:52:22"	10	e	0.0363946753	1
M2635	"2023-09-18 17:52:22"	11	e	0.0015013477	1
M2635	"2023-09-18 17:52:22"	12	e	0.0587809645	1
M2635	"2023-09-18 17:52:22"	13	e	0.0724091155	1
M2635	"2023-09-18 17:52:22"	14	e	0.1417528936	1
M2635	"2023-09-18 17:52:22"	15	e	0.0705281567	1
M2635	"2023-09-18 17:52:22"	16	e	0.1074710538	1
M2635	"2023-09-18 17:52:22"	17	i	0.0073854519	2
M2635	"2023-09-18 17:52:22"	18	i	0.0000010000	4
M2635	"2023-09-18 17:52:22"	19	i	0.0146743024	3
M2635	"2023-09-18 17:52:22"	20	i	0.0228895511	2
M2635	"2023-09-18 17:52:22"	21	i	0.0070822663	6
M2635	"2023-09-18 17:52:22"	22	i	0.0714400398	7
M2635	"2023-09-18 17:52:22"	23	i	0.0730370673	7
M2635	"2023-09-18 17:52:22"	24	i	0.0319057887	3
M2635	"2023-09-18 17:52:22"	25	i	0.1619338594	2
M2635	"2023-09-18 17:52:22"	26	i	0.0609283084	4
M2635	"2023-09-18 17:52:22"	27	i	0.0282291042	2
M2635	"2023-09-18 17:52:22"	28	i	0.1403579989	2
M2635	"2023-09-18 17:52:22"	29	i	0.0290732349	2
M3905	"2023-09-18 20:55:50"	1	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	2	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	3	e	0.0130911814	1
M3905	"2023-09-18 20:55:50"	4	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	5	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	6	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	7	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	8	e	0.0036714852	1
M3905	"2023-09-18 20:55:50"	9	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	10	e	0.0247527487	1
M3905	"2023-09-18 20:55:50"	11	e	0.0453998355	1
M3905	"2023-09-18 20:55:50"	12	e	0.0818970032	1
M3905	"2023-09-18 20:55:50"	13	e	0.0156477903	1
M3905	"2023-09-18 20:55:50"	14	e	0.0141591495	1
M3905	"2023-09-18 20:55:50"	15	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	16	e	0.0000010000	1
M3905	"2023-09-18 20:55:50"	17	i	0.0000010000	2
M3905	"2023-09-18 20:55:50"	18	i	0.0000010000	3
M3905	"2023-09-18 20:55:50"	19	i	0.0144691178	4
M3905	"2023-09-18 20:55:50"	20	i	0.0058275605	5
M3905	"2023-09-18 20:55:50"	21	i	0.0067025521	4
M3905	"2023-09-18 20:55:50"	22	i	0.0000010000	3
M3905	"2023-09-18 20:55:50"	23	i	0.0000010000	2
M3905	"2023-09-18 20:55:50"	24	i	0.0065572792	7
M3905	"2023-09-18 20:55:50"	25	i	0.0035977009	6
M3905	"2023-09-18 20:55:50"	26	i	0.0264778427	5
M3905	"2023-09-18 20:55:50"	27	i	0.0280443925	3
M3905	"2023-09-18 20:55:50"	28	i	0.1601141230	2
M3905	"2023-09-18 20:55:50"	29	i	0.0141208167	2
M6768	"2023-09-19 22:08:44"	1	e	0.0011187342	1
M6768	"2023-09-19 22:08:44"	2	e	0.0011723499	1
M6768	"2023-09-19 22:08:44"	3	e	0.0150004161	1
M6768	"2023-09-19 22:08:44"	4	e	0.0031695762	1
M6768	"2023-09-19 22:08:44"	5	e	0.0019874697	1
M6768	"2023-09-19 22:08:44"	6	e	0.0263265934	1
M6768	"2023-09-19 22:08:44"	7	e	0.0202471721	1
M6768	"2023-09-19 22:08:44"	8	e	0.0315553195	1
M6768	"2023-09-19 22:08:44"	9	e	0.0241144488	1
M6768	"2023-09-19 22:08:44"	10	e	0.0394035257	1
M6768	"2023-09-19 22:08:44"	11	e	0.0470702450	1
M6768	"2023-09-19 22:08:44"	12	e	0.0692714579	1
M6768	"2023-09-19 22:08:44"	13	e	0.0167596106	1
M6768	"2023-09-19 22:08:44"	14	e	0.0124204335	1
M6768	"2023-09-19 22:08:44"	15	e	0.0014321102	1
M6768	"2023-09-19 22:08:44"	16	e	0.0015277951	1
M6768	"2023-09-19 22:08:44"	17	i	0.0926510470	2
M6768	"2023-09-19 22:08:44"	18	i	0.0014516899	7
M6768	"2023-09-19 22:08:44"	19	i	0.0330776431	3
M6768	"2023-09-19 22:08:44"	20	i	0.0099986917	2
